channel_name,message,is_criticism
ЖИВОВ Z,"НИКАКИХ ПЕРЕГОВОРОВ С ТЕРРОРИСТАМИ. 

Русские патриоты - это безымянные русские парни сгоревшие до тла при штурме Мариуполя по приказу главнокомандующего. Это умерший со словами «у меня был приказ» парень в Харькове, это заколотый в глаз русский солдат, это разорванные в клочья русские танкисты… А Ургант и ему подобные персонажи - это не патриоты, а предатели, как и все, кто за них заступается тоже. 

Если Песков никак не может выбрать сторону, и понять кто патриот, а кто нет, может быть Путин ему пояснит, чтобы он не бесил всех своим бесконечным лицемерием?!

Если ещё вчера многие мужчины, и особенно женщины выступали против войны, за скорейший мир, то сегодня всем стало понятно с кем мы имеем дело.

НИКАКИХ ПЕРЕГОВОРОВ С ТЕРРОРИСТАМИ.

Теперь на переговорах с украинской стороной можно использовать только три слова: ФАБ500, ФАБ250 и ФАБ100.",FALSE
ЖИВОВ Z,"Начало
Антибиотики (силовые структуры) гасят острую форму болезни, но не лечат ее. А вот дисбактериоз и снижение иммунитета гарантировано года на три. Привести этому сравнению исторических примеров можно море. Но придётся писать книгу.

Что мы критикуем?

Устройство системы. Систему можно перенастроить в зависимости от задач. Инерционная система российского государства - это единство и противоположность элитных групп, из которых она состоит. 

Эта система не скована никаким иным консенсусом, кроме консенсуса огораживания от остального общества и любого воздействия.  Система существует сама для себя.

Единственный элемент Государственной системы, который существует для государства - это сам президент. Владимир Путин. Он задаёт системе смысл и направление в интересах государства и русской политической нации (союза российских народов).

А дальше происходит чёрная магия бюрократии. Бюрократы исполняют задачи президента не так, как он их поставил, а только так, как им выгодно. В этом и кроется самая большая слабость нашей Государственной машины.

Президент задаёт вектор национального развития, а чиновники обращают этот вектор в свою выгоду и используют ради борьбы за власть. 

В критические моменты, как например операция на Украине- это превращается из неудобства в серьезную проблему. Которую когда-то ёмко выразил Николай Второй: «кругом измена, трусость, и обман».

Почему так происходит?

Дело в генезисе российских элит, в том числе бюрократии. В ее основе нет «национального консенсуса».

Проще всего разобрать на примере. Когда президент ставит задачу: создать и принять в войска истребитель пятого поколения, потому что он нужен стране и без него невозможно выполнение стратегических задач по обеспечению безопасности государства, администрация не бежит сломя голову обеспечивать эту национальную безопасность. Нет и нет.

Бюрократия делит задачу президента на свои карьерные и финансовые перспективы, на интересы своих групп во власти, и начинает конкурировать не за скорейшее выполнение задачи как таковой, а за право эту задачу для президента решить. Чувствуете разницу?

Вопрос ставится не о том, кто быстрее и лучше выполнит поручение, а о том кто его в принципе должен выполнять неопределенное количество времени. 

Так почти любая здоровая и важная инициатива утопает в бюрократических дрязгах, борьбе за внимание президента, дележе денег, пересудах смежников, и прочее .

Вместо самолета мы получаем на выходе кучу «патриотических статей», множество пустых экспертных заключений, и пару модных графических роликов. А наши лётчики. Продолжают работать на СУ-27.

Бывает у нас и совсем иначе. Когда никто не верит, а в итоге у страны реально есть гиперзвуковые ракеты и прочее чудо-оружие. Но знаете, что доя этого требуется?

Для этого требуется, чтобы президент постоянно лично следил за ходом выполнения задачи.

Суммируем сказанное. В российских элитах нет национально-государственного консенсуса. Над ним постоянно превалирует групповой и личный корыстный интерес самих элит. 

Когда государству необходимо превратиться из ладони в кулак, оказывается, что половина пальцев «уехала в Израиль», а остальные никогда в кулак не сжимались.

Это не значит, что в системе нет умных и компетентных людей. Напротив. Их там полно. Особенно на среднем уровне. Но сложиться в систему национального консенсуса и выполнять поставленные главой страны задачи они не могут.

Теперь. Возвращаемся к критике. Можно или нет конструктивно критиковать государство в годину испытаний? Можно и нужно. Тональность и подача критики должны быть экспертными, а сами критики - людьми с хорошей профессиональной и человеческой репутацией. Задача такой критики - привести действия государства к знаменателю национальных интересов.

Можно ли решить эти вопросы непублично? К сожалению нет. В России пока не работает механизм непубличного урегулирования вопросов.

В моменты наивысшей славы Рима Кесарь Август специально нанял человека, который ходил за ним на торжественных мероприятиях и парадах и постоянно повторял: «Помни Кесарь - ты смертен!».",TRUE
ЖИВОВ Z,"Нужен ли пересмотр итогов приватизации?

Российское общество (его центристская и левоцентристская патриотическая часть) сформировали четкий запрос на перемены. Сложно жить по-старому, в совершенно новых внутри и геополитических условиях.

На вопрос ""Нужен ли стране полный пересмотр итогов приватизации 90-х годов"", респонденты ответили следующим образом:

- За силовой пересмотр итогов приватизации советского имущества выступает 61% респондентов.
- За мягкую экономическую национализацию высказались 22% респондентов.

В сумме 83% (!) респондентов считают, что в России необходимо провести национализацию советского промышленного комплекса.

17% респондентов высказались против национализации. Только 5% считают, что приватизацию надо продолжать.

Перед нами революционный общественный запрос. Запрос на установление национальной экономической и политической диктатуры в интересах народа, который проходит на фоне крупнейшего со времен ВОВ военного конфликта.

Игнорировать подобные общественные запросы Кремль просто не может. 

Запрос на немедленную трансформацию общественно-государственного строя и экономического уклада, который демонстрируют респонденты, может быть использован иностранными агентами для разрушения устойчивости российской государственной системы.

Вывод только один: Владимиру Путину необходимо эту повестку безотлагательно возглавить, чтобы удовлетворить ключевой общественный запрос, сформированный на фоне военной операции на Украине.

В опросе приняли участие 7600 человек. Сообщение просмотрели 44 тысячи человек. Конверсия в голосование 17,2%. Опрос проводился среди сторонников спецоперации Z, и не включает в себя оппозиционную аудиторию.

ПС. Оппозиционная аудитория также использует тему коррупции и олигархии в своей риторике, но с обратным знаком. Сложившейся экономической моделью по разным причинам недовольны все слои российского общества.

https://t.me/zhivoff/3568",TRUE
ЖИВОВ Z,"Работа над боевыми ошибками

Позволю себе немного рассуждений на тему, как и где сделать боевую работу нашей армии лучше. Мой взгляд субъективен, я не имею военного образования. Это мое личное мнение.

Ранее я писал, что сами военные говорят о критической важности хорошей экипировки солдат, и наличия в частях средств наблюдения. На тактическом уровне это половина успеха. И вопреки расхожему мнению, Минобороны в этом направлении работает. 

На уровне дивизий и армий (численность армии во время СВО 9 тысяч человек), есть свои проблемы. Большая часть из них, как мне кажется связана именно с организационными моментами.

Некорректно выстроенная бюрократическая структура, зажатая инициатива, плохая горизонтальная связь между подразделениями, недостаток координации всех родов войск.

Все эти огрехи боевой работы поправимы. Причем поправить это можно оперативно. Некоторые огрехи боевой работы связаны с техническими возможностями армии. Их я комментировать не могу, но подозреваю, что все можно исправить по одной схеме.

По схеме децентрализации и роста инициативы младших и средних командиров и создания межведомственных комиссий. Для этого на уровне каждой армии можно создать специальный координационный совет. В нем командующий армией, несколько замов, несколько гражданских аналитиков, офицер ФСБ и разведки, представители тыла, и финансист от Минобороны с правом принятия решения.

Я скажу страшную крамолу: сейчас не важно, кто и сколько украдет. Сейчас важно, добиться победы. Американцы закладывают на нецелевое расходование до 50% всей матчасти. Наша задача не сохранить матчасть - наша задача добиться победы с минимальными потерями.

Как это работает?

На уровне армии постоянно появляются вопросы: лечение личного состава, привлечение гражданских парамилитаристских структур в тыл, обеспечение мирной жизни на освобожденных территориях, ремонт техники, обеспечение войск и гуманитарной помощи, разработка планов, мер и контрмер по военной тактике, и наконец самое важное: оперативное пополнение в снабжении, оперативная закупка всего недостающего.

Вот здесь как раз очень пригодится оперштаб на уровне армии, который будет все эти вопросы решать максимально быстро. Особенно если к нему присоединиться представитель военного казначейства, который сможет оперативно выписывать все нужные траты, а тыловики или волонтеры будут все быстро подвозить.

В этом плане эталоном работы можно считать боевые подразделения под командованием Кадырова. У них есть хорошие лагеря подготовки, отличный экип, урегулированы все финансовые вопросы, у всех нужное оснащение и необходимые средства разведки. Деньги есть всегда и на все.

Кроме того в координации с Минобороны должны работать сразу несколько ""мыслительных фабрик"". Одни с военным образование, вторые (обязательно) без. Они должны анализировать все входящие данные, и выдавать рекомендации, которые после изучения и анализа командованием превратятся в приказы и инструкции.

Реализовать все эти вопросы можно достаточно быстро. Месяц-два.",TRUE
ЖИВОВ Z,"После резонансного поста про Москву и ее безразличие к теме СВО я получил огромное количество сообщений разного содержания.

Очень много негатива и столько же позитива. Причём насколько сильно меня ругали одни, настолько же сильно хвалили другие. 

Часть москвичей обиделась на меня, проклинала или требовала извинений, другая хвалила и говорила: да все так и есть.

Немосквичи вовлечённые в поддержку армии в массе своей рукоплескали. Внутри правого сообщества пошли философские дискуссии о том кормит ли Москва всю Россию, или вся Россия кормит Москву.

Очень многие москвичи письменно и устно указали мне, что ощущение непричастности Москвы к общерусскому военному делу - это сознательная политика Московской мэрии. 

Говорят, что и в регионах публичная поддержка СВО наталкивается на пассивное и активное сопротивление местных властей.

О чем же я все таки хотел сказать?

О двух важнейших вещах. 
1. В Москве много хороших людей, но от общей доли москвичей поддерживают армию тысячи, может быть сотня-три тысяч человек. Даже двухкратное увеличение поддержки заметно облегчилось бы жизнь солдат, и позволило быстрее добиться побед и перемен.

В таких вопросах критическая масса вовлечённых людей играет ключевую роль. 

2. Психология граждан России выталкивает Донецк и,отчасти даже Крым, в зону «не таких хороших людей». И это особенно тревожно. В Донецке или Симферополе живут ТАКИЕ ЖЕ ТОЧНО русские люди, с такими же сердцами, предками, жизненными установками, как и в Москве. Это наши русские люди. Они «не второго сорта», они не «сами так захотели», они ничем не хуже нас. 

Единственное, что случилось с ними, что им не посчастливилось оказаться по ту сторону ленинских границ и Беловежских соглашений. Против заключения которых проголосовал ВЕСЬ РУССКИЙ НАРОД!

Нельзя оправдывать равнодушие и высокомерие тем, что кому-то не повезло в 1991 году оказался «по ту сторону от Путина». Это низко, это подло, это растворяет право называть себя русскими. 

Мы либо признаём свой народ субъектом исторического процесса поверх любых политических границ, либо смиряемся с тем, что большие «дядьки» загнали нас в стойло из которого выходить нельзя.

А будущее именно за русскими.

Подписывайтесь @zhivoff",TRUE
ЖИВОВ Z,"Генеральный директор Lobaev Arms Владислав Лобаев: 

Мы работаем с очень большим числом подразделений, куда попадают все-таки наши изделия, и видим, что востребован практически весь модельный ряд, то есть нет каких-то предпочтений по отдельным моделям. Нужно все, потому что они все разного назначения, все находят свои ниши на поле боя. Но проблемы есть юридического характера. Проблема с порядком закупки каким-то упрощенным, потому что «правильный» порядок, прописанный во всех нормах МинОбороны, это через постановку на вооружение. Это очень сложная процедура, нужно пройти испытания по методике ГРАУ, которая разработана фактически для автомата Калашникова и для СВД, и ни одна высокоточная болтовая винтовка его заведомо не может пройти.

Сегодня говорили о том, станет ли шансом для частных российских оружейников введение санкций на закупку иностранного стрелкового вооружения. У нас в гостях оружейники Владислав Лобаев и Дмитрий Островский.

Подписывайтесь на Телеграм канал @radiorossii",FALSE
ЖИВОВ Z,"СВО - битва стратегий
(окончание)

Странная война. Россия до сих пор не воюет с Украиной в полную силу, сохраняя её систему управления и критическую инфраструктуру. Электросети, газовые и водопроводные сети, транспортная инфраструктура (железнодорожная сеть, мосты, порты), телевышки, data–центры, узлы связи и управления (гражданского и государственного), сами элиты - остаются неприкосновенными.

Тоже самое на экономическом фронте. Нет реальных контрсанкций и арестов иностранной собственности на территории РФ. Двери для поствоенного примирения со стороны России остаются широко открытыми.

Также и не внутреннем фронте - население максимально ограждено от тягот войны. Ни о какой всеобщей мобилизации, военном положении и речи нет. Экономика продолжает плыть дальше по инерции, перестройки на военные рельсы или на работу производств в условиях изоляции не происходит.

Мир? Кремль уверен, что ему удастся в какой-то момент договориться с элитой Запада и Украины, пойдя на уступки. Недооценивается зависимость элит Запада от общественного мнения и необходимость сначала победить на информационном фронте, прежде чем выходить на осмысленное перемирие. 

Какие бы экономические и политические трудности не ждали Запад (а у него подушка безопасности самая толстая в мире за всю историю человечества), далеко не факт, что они сработают на пользу России.

Жупел Путина и российского медведя - прекрасный инструмент против собственной оппозиции в руках западных элит. И они его не собираются выкидывать, примиряясь с Россией.

Война за умы. В современном военном конфликте нельзя победить одним преимуществом оружия/техники, без победы в информационной войне. Идейная война России с Западом приняла радикальный характер, хотя со стороны России она тоже  носит ""странный характер"" надежды на примирение. Более того, конфликт на Украине является ещё и гражданской войной, в которой пропаганда - это всё. Никого примирения сторон в гражданской войне не предусмотрено - только победа одной из них.

К началу СВО война за умы украинцев Россией была уже проиграна. Сейчас идет война за умы россиян, то есть речь не о победе, а о том, чтобы не проиграть. Запад ставит на победу именно в информационной войне, гарантировав Украину дозированной помощью от проигрыша на полях сражений.

Российская стратегия концентрации, поступательной твердости, упертой закрытости в информационной войне за умы россиян обеспечила первоначальный успех. Но напряжение изматывает, стены разъедает, фундамент подтачивается. Это защитная стратегия, тогда как победить можно только в наступлении. 

Заражение. Сцепившись с Украиной в смертельном клинче Россия вынуждена пропитаться от неё/Запада, наиболее эффективными стратегиями войны. Войны сетецентрической, что неизбежно приведет к росту децентрализации и внутреннему конфликту внутри системы управления РФ.

Информационный  фронт пропитывается децентрализацией, что ярко проявилось в кейсе Тайры/военкоров. Также как на самом украинском фронте всё время растет роль ЧВК, будет расти и роль внебюджетных коммуникаций, не смотря на экспансию госбюджета и попытки всё/всех скупить и/или контролировать. Вслед за информацией идет интерпретация, за посылом - идеи, они складываются в идеологию. Это происходит ТОЛЬКО на распределенной, децентрализованной основе.

Грядет широкое осознание нужды в обновлении идеологии государства. На повестку дня в России, вместо старого охранительства, защиты, выходит необходимость нового патриотизма, идейного наступления на умы и сердца собственных граждан. Однако действующая централизованная машина государственной пропаганды не в состоянии его обеспечить. Всё это уже проходили на излете СССР. Именно на опыт его развала опирается сейчас Запад в борьбе с путинской Россией.

Россию в любом случае ждет децентрализация. Битва стратегий не закончится перемирием. Если вовремя не сменить стратегию войны на более современную, соответствующую технологиям и духу времени, если не реформировать систему управления, грядущая стихийная децентрализация этой системы примет характер обрушения и может сопровождаться территориальным распадом.",TRUE
ЖИВОВ Z,"Вот и реакция Минобороны по Змеиному. Оказывается, что это шаг доброй воли для «мирового сообщества». Один такой мы уже сделали в начале кампании под Киевом. Результаты Вам известны.

Больше ничего не добавлю, кроме того, что мне жалко ребят сидящих на зарплате, потому что им опять придётся кунаться рожей в говно, чтобы все это оправдать (она у них ещё от вчерашнего не обсохла). Сочувствую.

@zhivoff

Минобороны России о выводе военных с острова Змеиный:

""Тем самым мировому сообществу продемонстрировано, что Российская Федерация не препятствует усилиям ООН для организации гуманитарного коридора по вывозу сельскохозяйственной продукции с территории Украины""

""Данное решение не позволит Киеву спекулировать на теме надвигающегося продовольственного кризиса, ссылаясь на невозможность вывоза зерна из-за тотального контроля Россией северо-западной части Черного моря""

""Теперь слово за украинской стороной, которая до сих пор не разминирует побережье Черного моря у своих берегов, включая припортовые акватории""

РИА Новости.",TRUE
ЖИВОВ Z,"Борисов уходя с поста, на котором он провалил все, что мог провалить, заявил, что у армии все хорошо и она получает все необходимое.

Мантуров, который видимо по результатам безусловного успеха политики импортозамещения стал аж вице-премьером и курирует ВСЮ промышленность и ВПК, заверил, что у России сильные позиции в вооружениях и беспилотниках.

Вы издеваетесь что ли?! Какое импортозамещение? Какие успехи в беспилотниках, какое «все необходимое» поступает в армию.

Это все можно было врать до 24 февраля, а не через 5 месяцев после начала спецоперации, когда в бой пошли танки Т62, когда в бой пошли БТР, БМП, артсистемы, которые уже в советское время устарели.

Спасибо всеми презираемому Сердюкову, что успели при нем разработать и запустить в серию Тигры (сколько солдатских жизней эта машина уже спасла), и что он умудрился после 2014 года восстановить промышленные цепочки в военном вертолетостроении, и у нас есть ка-52 и ми-28.

Вы вдумайтесь: 12 лет вся российская армия и ВПК пытались сделать колесную платформу Бумеранг… и не смогли!!! Отказались в 2010 году от отличного БТР-90, написали миллиард хвалебных статей несуществующему оружию, потратили охуилиард рублей, чтобы наши ребята спустя 12 лет поехали на войну на «тридцатьчетвёрках».

Хочется искренне глядя в глаза спросить: вы чего, блять, издеваетесь?!

@zhivoff",TRUE
ЖИВОВ Z,"Подъехали очередные пораженческие «жесты доброй воли» от Пескова.

Песков: Россия готова решать проблему Украины дипломатическим путем, российские условия Киеву известны

""Россия была и остаётся готовой к решению украинской проблемы дипломатическим путём на своих условиях. И здесь просто уместно ещё раз напомнить, что эти условия были согласованы в Стамбуле, и они были согласованы обеими сторонами - переговорщиками России и Украины""

""После этого украинская сторона отказалась от согласования... И да, Россия готова, наши условия прекрасно известны украинской стороне. Так или иначе они будут обеспечены""

Как мы хорошо помним, стамбульские соглашения - это украинские условия, а не российские. Они и тогда не отвечали геополитическим интересам России, а сейчас вообще оторваны от реальности.

Зачем делать подобные заявления в адрес стороны, которая открыто посылает тебя нахрен, одному Пескову известно. Кроме того, его заявления прямо противоречат предыдущим заявлениям Путина, Лаврова, Медведева.

Как и прежде в Москве активно действует партия поражения, которую от позорного договорняка удерживает только бескомпромиссное безумие Киева.

@zhivoff",TRUE
ЖИВОВ Z,"Есть расхожее выражение: ""Цель оправдывает средства"".

В России в какой-то момент получилось, что средства стали оправдывать цель. Перевернулись смыслы.

Неоднократно слышал, что у нас нет той или иной иностранной техники на фронте, потому что раньше президент уже дал когда-то на нее деньги. Деньги потратили, техники нет.

Нет. Там не всегда есть злой умысел. Далеко не всегда. Иногда бывает, что вы открываете массажный салон, все в нем хорошо. Все по первому разряду. Денег вложено много. Но не угадали с местом и временем открытия. Чуйки не хватило, опыта или специфических знаний. Салон оздоровительного массажа есть - клиентов нет.

Так бывает и в больших сложных проектах. Даже чаще бывает, чем в малом бизнесе. Намерения есть, деньги есть, вроде все работают, и нихрена не выходит.

В российском ВПК такое сплошь и рядом. Достаточно вспомнить чудовищную историю с преждевременной смертью авиазавода, который делал пожарные самолете Бе-200. Подписали контракт. Очень большой. Получили деньги.

Пока подписывали контракт и получали деньги - часть российских смежников почила в бозе. Пошли к импортным. Прилетели санкции. Начали искать замещение на внешних рынках. Пока искали, рванул доллар и метал. Самолет резко подорожал. В смету не попадают. Темпы не соблюдают. Переоценку сметной стоимости сделать не смогли.

Контракт трещит по швам. Заказчик прикрывая свой зад контракт разрывает и требует неустойку. Пульса завода превращается в линию. Процедура банкротства, увольнение, конкурсный управляющий, продажа уникального оборудования с торгов китайцам. Все привет. Нет и не будет у России больше такого самолета.

И все ж главное по закону! Все по справедливости. Или нет?

Нет конечно. Заводы и КБ конструирующие такие самолеты - штучный продукт, национальное достояние, стратегически важное предприятие. Когда завод из-за контракта приболел, туда должна была сразу прийти антикризисная группа. Изучить проблемы, расшить долги, провести переоценку смет и тд. Никто не должен был в этой истории прикрывать свою министерскую или генеральскую жопу.

Это и есть ситуация, когда средства стали оправдывать цель.

Вернемся к главному. К закупкам иностранного вооружения. Купили мы у Ирана беспилотники и технологию. ОТЛИЧНО! У нас сейчас цель - выстоять в борьбе с Западом, победить в войне, обеспечить безопасность своих границ, и только потом уже ликвидировать техническое отставание.

А цели прикрывать чьи-то задницы у нашего государства нет. Именно это и есть средства, которые стали руководить целями: ""Мы не купим оружие у Китая/Ирана, потому что Путин нам давал на такое же и мы не смогли, потому будем палки в колеса вставлять, чтобы головы не полетели"".

Хочется спросить: ребята вы вообще в своем уме? Вы вообще понимаете, что из-за своих косяков можете 150 млнную страну угробить?! Вам в аду это икаться не будет?!

Надо купить БПЛА у Китая/Ирана - покупаем. Софт у Индии - покупаем. Тяжелые неядерные БР у Северной Кореи? Покупаем! Танки и БТРы китайские? Берем. Дайте два. и тд.

Наша цель- победить. Нам нужна современная надежная военная техника для солдат. Пока будем побеждать на нормальной технике, с нормальной тактикой, подтянем науку, скорректируем госборонзаказ, и военное производство. Вот так это должно быть.

И не надо сразу всех пугать выводами и ревизиями. Вам победа нужна, или выводы и ревизии? Выводы необходимы, но опять же перед тем как наказывать виновных, убедитесь, что они не могут наказать Вас. Ведь вы когда про выводы говорите, вы же подталкиваете тех, кто виновен сопротивляться до конца. 

Надо понимать братцы.
@zhivoff",TRUE
ЖИВОВ Z,"Минобороны молчит, но карты очень красноречивы. @zhivoff",TRUE
ЖИВОВ Z,"Что нового можно узнать о Путине?

Через 22 года его правления кажется, что он ничем уже не может удивить. Но сегодня я видел три вещи, которые меня даже немного смутили. 

Первое, что бросилось в глаза - Путину страшно. Он солженицинец. Он против тотального насилия и принуждения. Хотя многие хотят видеть его именно таким: хотят Путина-Сталина. Нашему президенту тоже страшно. Как каждому из нас. Показывает он это невольно. Но это невольное открытие не отталкивает. Скорее роднит. Если ему страшно, значит он в своем уме, адекватен, и понимает, в игру с какими ставками играет. Мне тоже страшно. Всем страшно. Страх это не порок. Страх знак того, что человек психически здоров.

Путин одинок. На вершине всегда одиноко и зябко. Люди, институты, судьбы народов. Все там - внизу. Он сам шел к этой конструкции. Он ее построил. И он в принципе готов взять всю ответственность на себя. Остаться одиноким. Как когда-то одиноким остался Николай Второй. Путин знает, что все свалят на него. Проигрывать нельзя. Он не из тех людей, кто хочет остаться в истории Николаем. Он из тех, кто хочет остаться Петром или Екатериной.

Путин - сентиментален. Его одиночество и сентиментальность стали явными в один момент. Когда он соединил руки с губернаторами новых субъектов. Красивое протокольное фото. И тут весь зал встал, стал аплодировать и кричать: Россия!

В этот момент скандирование подхватили Сальдо, Пушилин, Пасечник, и Путин...

То что должно было быть частью протокола внезапно растрогало нашего президента. Он изменился в лице. Там вместо протокольного выражения появились живые эмоции. Радость, гордость,  и... Счастье наверное. Он позволил себе эту слабость на короткие 5-10 секунд. В эти секунды он будто помолодел. И слился с этим скандированием: Россия, Россия, Россия!

Когда-то Володин сказал: Путин - это Россия.

Сегодня мы увидели, что Путин - это Россия и все мы. Каждый из нас. Теперь все мы Россия, и каждый из нас Путин. Он не справиться без нас, а мы без него. @zhivoff",TRUE
